id,dataset_id,name,description,url,teaser,year,steam_id
356,1,Last Train Home,,https://store.steampowered.com/app/1469610/Last_Train_Home/,de2197c0-b67b-4194-a4a5-2569be0f22fa.jpg,2023,1469610
358,1,Frostpunk 2,,https://store.steampowered.com/app/1601580/Frostpunk_2/,9433718c-dcea-454b-933a-7a14de3b1e30.jpg,2024,1601580
360,1,Bone's Cafe,,https://store.steampowered.com/app/1739070/Bones_Cafe/,1feced92-b826-4f68-8e5f-31885b43cab8.jpg,2022,1739070
361,1,Paper Trail,,https://store.steampowered.com/app/1889740/Paper_Trail/,50d4572a-6b1a-4834-80a4-ff9b5ccbedb0.jpg,2024,1889740
363,1,140,,https://store.steampowered.com/app/242820,a0d65dcc-7c91-4297-b7e9-81a4fc32c3e3.jpg,2013,242820
364,1,Alan Wake,,https://store.steampowered.com/app/108710,901248d6-a3b6-4c8b-9d56-1380783723f7.jpg,2012,108710
365,1,Alice: Madness Returns,,https://store.steampowered.com/app/19680,ee5928c1-8614-4137-8b45-1a05ae5c0757.jpg,2011,19680
366,1,Alien: Isolation,,https://store.steampowered.com/app/214490/Alien_Isolation/,555d5ee6-c140-4f48-b7fd-6c51908ca3a8.jpg,2014,214490
367,1,Always Sometimes Monsters,,https://store.steampowered.com/app/274310/Always_Sometimes_Monsters/,cb3ef8a5-21db-435c-81eb-937188a9b8e9.jpg,2014,274310
368,1,Amnesia: A Machine for Pigs,,https://store.steampowered.com/app/239200,29a09571-3c0c-44a4-9ee7-25c66fe9f701.jpg,2013,239200
370,1,Amnesia: The Dark Descent,,https://store.steampowered.com/app/57300/Amnesia_The_Dark_Descent/,4b2eb4a5-584f-4359-8ddb-0dd10ce8210f.jpg,2010,57300
371,1,And Yet It Moves,,https://store.steampowered.com/app/18700/And_Yet_It_Moves/,bb9516cd-ba6e-4076-9d11-d73abf7fb8e1.jpg,2009,18700
372,1,Anna's Quest,,https://store.steampowered.com/app/327220/Annas_Quest/,b8ef3864-a4b5-433a-8766-d9d81fdf841b.jpg,2015,327220
373,1,ArcaniA,,https://store.steampowered.com/app/39690/ArcaniA/,b9a43585-9a87-4669-9f53-3dff28d492e4.jpg,2010,39690
374,1,Arx Fatalis,,https://store.steampowered.com/app/1700/Arx_Fatalis/,03314ab8-3b1f-49c3-ac1f-a07aad9f8415.jpg,2002,1700
375,1,Back to the Future: The Game,,https://store.steampowered.com/app/31290/Back_to_the_Future_The_Game/,00ad309d-abe6-4e56-acc3-57a652e43a9d.jpg,2010,31290
376,1,Ballpoint Universe - Infinite,,https://store.steampowered.com/app/259390/Ballpoint_Universe__Infinite/,cdd1d113-5e4a-4154-9fc2-313b222bbe4a.jpg,2013,259390
377,1,The Banner Saga 2,,https://store.steampowered.com/app/281640/The_Banner_Saga_2/,8a33d22b-345a-4e38-82a5-fb2e5420019f.jpg,2016,281640
378,1,The Banner Saga 3,,https://store.steampowered.com/app/485460/The_Banner_Saga_3/,ee205cd1-5a27-4d31-8654-082723cdec26.jpg,2018,485460
379,1,Battlefield: Bad Company™ 2,,https://store.steampowered.com/app/24960/Battlefield_Bad_Company_2/,981b7435-ebad-4f83-a555-85716ad240b3.jpg,2010,24960
380,1,Beat Hazard,,https://store.steampowered.com/app/49600,c3010dd2-dbac-4047-ba7f-e99435fc3ad9.jpg,2010,49600
381,1,Beatbuddy: Tale of the Guardians,,https://store.steampowered.com/app/231040/Beatbuddy_Tale_of_the_Guardians/,9e8be598-b7f4-4bc3-8078-dcd8ccd5f9f4.jpg,2013,231040
382,1,Beyond Divinity,,https://store.steampowered.com/app/219760/Beyond_Divinity/,c3682aac-8622-44a9-9ddf-9c4a802e7827.jpg,2004,219760
383,1,Beyond Good and Evil™,,https://store.steampowered.com/app/15130/Beyond_Good_and_Evil/,740ddb9e-d181-42be-bb80-0d3916399c6c.jpg,2003,15130
384,1,Star Trek™: Bridge Crew,,https://store.steampowered.com/app/527100,a1680cfb-7bbe-4672-a598-672cf8be2563.jpg,2017,527100
385,1,Beat Saber,,https://store.steampowered.com/app/620980,20f0ae9b-b036-4ba4-8427-51e652f6f0aa.jpg,2019,620980
386,1,TUNIC,,https://store.steampowered.com/app/553420,54cd49a6-6015-4d9b-8584-1e810c3d872e.jpg,2022,553420
387,1,Event[0],,https://store.steampowered.com/app/470260,33531fbe-40b2-49f9-af5f-6bd6da45597c.jpg,2016,470260
388,1,SILENT HILL 2,,https://store.steampowered.com/app/2124490,1c4c8baf-30e8-4221-9bcb-218e0438b8ee.jpg,2024,2124490
389,1,They Are Billions,,https://store.steampowered.com/app/644930,68b6a6ee-1af3-4609-b079-b81f82d12d68.jpg,2019,644930
390,1,Horizon Forbidden West™ Complete Edition,,https://store.steampowered.com/app/2420110,883a2df9-c764-41f8-859a-08142c1efd5e.jpg,2024,2420110
391,1,The Elder Scrolls III: Morrowind® Game of the Year Edition,,https://store.steampowered.com/app/22320,c2485e63-653f-42d3-ade6-c5ef68c3f7cc.jpg,2002,22320
392,1,La-Mulana,,https://store.steampowered.com/app/230700,75e22c20-8106-48d2-8dd9-07d27ae1eaeb.jpg,2013,230700
393,1,Riven,,https://store.steampowered.com/app/1712350,14207196-fc51-4fbb-bf31-251c55901c7a.jpg,2024,1712350
394,1,Noita,,https://store.steampowered.com/app/881100,e06014d5-6a6f-423a-8a13-ac7147e28a1f.jpg,2020,881100
395,1,SIGNALIS,,https://store.steampowered.com/app/1262350,000059ed-45ae-4cc3-8b90-2487e85a4de1.jpg,2022,1262350
396,1,The Painscreek Killings,,https://store.steampowered.com/app/624270,5a88b417-52d2-4077-85f1-94a0623b625a.jpg,2017,624270
397,1,Tacoma,,https://store.steampowered.com/app/343860,9496ed99-d8b9-4342-8c91-398bef54c7a1.jpg,2017,343860
399,1,Obduction,,https://store.steampowered.com/app/306760,409ad46f-7ad9-464e-8ef9-a855e1d4226a.jpg,2016,306760
400,1,The Forgotten City,,https://store.steampowered.com/app/874260,bed436bb-fb22-47a9-8b90-60cadf2427f7.jpg,2021,874260
401,1,Riven (1997),,https://store.steampowered.com/app/63610,4d0ee816-f406-44db-bd9b-344fb05c1f97.jpg,1997,63610
402,1,Myst: Masterpiece Edition,,https://store.steampowered.com/app/63660,263a666e-f4de-4899-883c-22ebccc6adc9.jpg,1999,63660
403,1,Pokémon HeartGold & SoulSilver,,https://bulbapedia.bulbagarden.net/wiki/Pok%C3%A9mon_HeartGold_and_SoulSilver_Versions,d79071b4-a3da-4bfe-b022-bd37357ce1f6.jpg,2010,
404,1,Neva,,https://store.steampowered.com/app/2420660,efc7665b-b793-4b6e-93a7-2303555c39b7.jpg,2024,2420660
405,1,Microsoft Minesweeper,,https://en.wikipedia.org/wiki/Microsoft_Minesweeper,a2b1ad7c-9a49-497a-8fe1-f601048ed439.png,1998,
406,1,Komm mit in den Stall,,,0c555dac-271d-45a1-9618-404e3823422e.jpg,2003,
407,1,Starshine Legacy 1: Mystery of the Soul Riders,,https://starshine-legacy.starstable.com/index.html,27ae8e07-cc37-4142-970c-3162f87282e1.jpg,2005,
408,1,Löwenzahn 2,,https://de.wikipedia.org/wiki/Löwenzahn_(Fernsehsendung)#Computerspiele,70411f05-aeaf-4ea3-99e3-bcb5d3886e03.jpg,1999,
409,1,Assassin’s Creed® Liberation HD,,https://store.steampowered.com/app/260210,74074550-a080-4a35-ac54-011548139b96.jpg,2014,260210
410,1,Assassin’s Creed® Rogue,,https://store.steampowered.com/app/311560,9ebc91da-c899-476d-96ce-c6bdd56363b9.jpg,2015,311560
413,1,Pillars of Eternity,,https://store.steampowered.com/app/291650,3d13a0de-136e-42ab-b6ce-f5a6d63a8fe6.jpg,2015,291650
414,1,Patrician III,,https://store.steampowered.com/app/33570,10c60a28-6733-4eb8-8247-89ba77160b6a.jpg,2002,33570
415,1,Pharaoh™: A New Era,,https://store.steampowered.com/app/1351080,6678735d-5e41-4ce8-b315-5d6e950d45fb.jpg,2023,1351080
416,1,Farming Simulator 25,,https://store.steampowered.com/app/2300320,30e03272-ebc1-4f4a-a91e-3e50823b4fee.jpg,2024,2300320
417,1,5D Chess With Multiverse Time Travel,,https://store.steampowered.com/app/1349230,ab97069c-c6d5-40a7-867f-df3ebb557e5c.jpg,2020,1349230
419,1,The Walking Dead: Season Two,,https://store.steampowered.com/app/261030/The_Walking_Dead_Season_Two/,5709df3e-e512-4229-924e-b3b1ddd7f85e.jpg,2013,261030
